"time","ankle_moment","knee_moment","hip_moment","ankle_fx","ankle_fy","knee_fx","knee_fy","hip_fx","hip_fy"
21.8266666667,1.0952715655,4.0422548178,-5.907600527,6.908506875,-6.9993813475,-7.87695165,14.1558043824,-52.659603414,179.9756833866
21.8333333333,13.6170692267,10.4994163983,15.3707108714,9.5116521875,20.2430231681,11.9883330949,30.586633863,-11.4398255111,116.7372805782
21.84,16.6627678751,6.9117143617,1.0294424134,-1.6189671875,23.4243337056,-12.4056665824,37.8176985925,-44.4243867303,157.6059921679
21.8466666667,1.6392046325,4.6264354528,15.8804982854,7.878121875,-2.1367621225,14.0169634087,12.7997468165,15.4325478126,123.2785608173
21.8533333333,20.7938134798,19.5276166579,31.3048255404,19.8484315625,23.9507432962,25.8675590788,40.1301013988,6.3192379948,132.0112610324
21.86,30.0015824268,23.4943896245,29.6536652481,11.6618965625,32.0556095056,10.9008574512,36.8569276085,-5.1818857607,124.9297390997
21.8666666667,17.3868109739,8.4362453749,31.849881733,11.126196875,34.3670775744,16.8802433525,48.208358726,100.9512803225,138.2703266966
21.8733333333,17.5541098778,20.1242163767,32.3786959305,20.2800653125,25.5513623681,43.4898147962,35.3724291502,-55.6389686518,144.3551740151
21.88,12.1572794509,0.5348817362,-8.3625357759,-3.47721125,19.150394565,-22.2622062688,43.6968296542,-91.7891787267,89.0739111382
21.8866666667,9.0375324062,4.8694848838,23.7604775104,-0.9400753125,15.7667538994,2.7788328675,29.9219345333,125.9678167874,210.7051088153
21.8933333333,14.0556547076,7.0870412158,-2.2247316794,0.6466571875,19.1012237369,-10.8210128525,35.8618944516,-93.7463259905,77.636810739
21.9,8.0859484219,2.6831672864,7.6288655109,2.8903096875,21.3022497869,3.5238611437,35.2741280485,-26.7620700683,152.7854138677
21.9066666667,13.1433838826,4.6895908771,8.1940416292,1.9967040625,27.2815643181,1.2037930376,50.0112225872,-55.9995466323,135.9031345611
21.9133333333,15.0401220421,0.68811005,-13.4654755991,-7.9578121875,27.6505145994,-35.5581121313,41.6440035733,-104.1097990133,149.8209542388
21.92,16.1041099019,11.3525637425,25.9763091973,11.881774375,29.9594419775,18.8306289363,56.1608067541,5.9199310441,115.4089583587
21.9266666667,22.7221347497,20.0547481523,45.6861409189,15.48374625,31.9654687213,17.0952213037,42.6636350225,177.8895126519,170.6365156829
21.9333333333,17.4245734549,7.1598433609,-6.2864799212,11.9862721875,44.3281956837,0.0296403488,56.1093851615,-232.1238347093,92.0138871287
21.94,17.1524575726,12.1377526367,21.5058272798,10.882929375,32.6353153369,9.5691846374,48.8561069272,0.9289119375,120.4174756486
21.9466666667,14.8483374748,5.3373828601,12.8261902566,4.02490125,37.9465686962,0.5633004713,62.3512903739,-44.9508154748,143.3939972447
21.9533333333,9.5248358709,4.5488824953,7.9201820314,-0.2057465625,23.8370775744,3.769691655,34.6589224483,-30.1522556849,74.4607792027
21.96,13.6719358469,5.1764005244,7.9449703436,2.12846,35.3373952525,-1.1248072938,51.3901985365,-44.5889297718,106.9396032661
21.9666666667,13.1194263454,9.5170659337,12.1314906378,5.037305,23.3322971244,1.28730227,39.6846186612,-28.901573824,99.8760986688
21.9733333333,5.7160016923,-0.9563926824,-1.1694400116,7.3327134375,20.8279631431,-14.2570099912,46.0877849457,-65.9211063414,143.4248625297
21.98,9.918963702,10.5062442372,15.5665274606,11.0182625,25.00828744,16.4528124763,49.9480685868,-35.4314332877,101.1927237534
21.9866666667,-1.5349922555,-7.0758177248,-10.1394775894,-7.635718125,12.4377633463,-9.053629605,32.8262352095,-48.2473268911,85.7987081962
21.9933333333,10.8585717363,8.075554809,16.6948795312,9.036966875,39.4659752869,10.1198345788,76.2641294944,-51.5504077171,142.8179275666
22,14.7160050521,-8.3715121858,-22.1479637047,-14.59384,44.7039729806,-57.2851024225,68.5706034705,-106.5820007726,138.8160468237
22.0066666667,8.4669360123,20.2440991665,46.091131805,27.2302059375,37.5815375712,53.6458035262,71.7169877259,25.5069209002,114.1199216426
22.0133333333,12.70366447,-2.3998680383,-7.8226652404,-8.9207415625,49.1749420119,-33.5639498012,68.8566347536,-72.7576470872,120.2085239896
22.02,9.1885057542,0.6949173295,2.9183001669,-2.7306009375,57.0037319869,-11.7138164325,86.599066896,-51.0542799945,94.3147383594
22.0266666667,6.4003028795,0.5562204073,12.3585045105,4.848075,49.7825377994,-8.3748823875,93.7277743244,-57.9156021315,201.9826058042
22.0333333333,12.7995454491,10.1102278358,16.4870562031,3.4870421875,49.1047804775,-1.5533843676,77.9573210026,-27.2516858555,96.2269080292
22.04,10.7889412074,3.804554805,12.7260812307,-5.658413125,45.3662506994,-15.66774877,93.8044398112,-52.030277248,153.4008062416
22.0466666667,8.8362977422,0.3357787569,6.6552361269,-6.3790609375,53.8403051056,-27.16732234,114.1056872182,-62.090594434,189.3568074621
22.0533333333,9.6835131071,-0.7493907354,2.0749024643,-12.2519434375,45.7311968306,-36.5585531724,97.4923983118,-82.4632567883,201.1113092284
22.06,3.6843029873,-4.6319359371,-5.6891878211,-10.39855375,47.99298489,-37.6381569138,102.4751305162,-62.2877896879,145.5650252926
22.0666666667,-0.1794638526,-11.6028135736,-20.0440695627,-14.30182125,18.6766298619,-45.3644993362,63.5549594169,-93.5630178142,167.7098039607
22.0733333333,4.2000109431,-11.4920586777,-13.1650391815,-23.052731875,44.4814183025,-61.0238416075,94.9500037929,-66.1251532977,208.5111463095
22.08,9.9671267441,-7.5003800187,-19.6259922513,-29.297633125,48.5663284681,-71.0754931412,96.8021542485,-85.2550091611,135.6280152675
22.0866666667,6.3282704193,-6.2455952958,18.7078026864,-30.6562153125,54.183976665,-38.3109161587,102.8171519262,27.5326962114,217.868208864
22.0933333333,-1.668277645,-20.8145638496,-16.7270573008,-37.4151540625,45.1475329587,-75.7314133,109.2042502319,-57.8188260343,271.6662588731
22.1,4.0714163202,-10.376097531,2.3121607497,-27.755229375,47.1966180275,-64.3807224562,110.6950870708,-13.010158658,231.5739487648
22.1066666667,-1.248429068,-20.6003257713,-7.0797645866,-36.724168125,10.044026315,-66.6417894075,87.4682051231,-24.2760468017,323.6603829912
22.1133333333,4.3914420241,-16.8577007473,7.6493672254,-41.92258125,21.44893664,-53.10418143,61.3377802866,77.117747748,123.7470881004
22.12,0.8115712861,-28.3422029428,-7.6534222014,-48.5201021875,13.3545399619,-68.1011176862,36.4579391747,65.953305054,181.3917935051
22.1266666667,3.5383689195,-31.9980942051,-49.7883130028,-48.1097171875,1.1712958275,-99.9544377663,5.6126167777,-66.2029286824,134.9688879494
22.1333333333,2.368810195,-31.1317122369,-41.2868196041,-48.9581303125,5.0784834088,-93.87887197,17.479216248,-53.7572330681,178.9524462846
22.14,0.8301010431,-29.7100363222,-28.0580184888,-49.1713040625,10.9786160431,-84.7636807199,35.5151708391,-14.8934645519,174.7114106571
22.1466666667,-0.8783207909,-21.8158964883,-3.6599943663,-36.716186875,11.906777265,-59.1493499726,55.6567322424,8.8910221415,271.3217526533
22.1533333333,2.1743152943,-15.7807918109,1.4355106492,-29.7754453125,16.2210420744,-52.1845101337,51.4003751407,30.2294882362,194.3247150889
22.16,-0.8572145926,-22.2876069004,-20.9187178824,-36.1787596875,0.74057039,-58.2908715563,28.9995859183,-18.2426157921,146.3941688761
22.1666666667,-0.1844199393,-21.2195982086,-30.9987121273,-29.1490509375,0.2951534994,-62.8252259512,12.0261563734,-11.5280452914,90.5203378774
22.1733333333,-0.6586327439,-20.7604047143,-41.4662719655,-24.1797740625,-0.0484538163,-68.7227169375,9.4185315514,-36.0956269034,64.0894691032
22.18,-12.222285948,-66.6422427439,-149.3787300616,-4.526103125,-405.4008131475,-50.5592523088,-372.8910327087,-66.6917066788,-319.8260022801
22.1866666667,1.6654872277,16.2353396228,14.7186824891,58.5113978125,-319.7174557569,109.53910909,-224.190947228,78.0317037101,-122.3346519422
22.1933333333,7.0743718744,30.7895178353,34.3050066513,74.0681303125,-342.2352187725,124.0704988038,-209.1314596287,6.8563226358,-1.0114094031
22.2,5.0913273325,5.9963955118,-32.6998729809,74.5166103125,-439.1635242881,72.9401166275,-374.6949907948,-25.6560472705,-80.8901847226
22.2066666667,5.272982869,-12.2900052947,-72.7504499935,93.818423125,-456.4817382225,15.1756419925,-419.7952600913,-87.5418136237,-140.5330982123
22.2133333333,6.8668805422,-20.7197611431,-59.6426331431,66.571409375,-470.1777826381,20.5685773775,-446.7800579622,44.4133628316,-272.184975972
22.22,7.9409615617,-32.1746480703,-60.1122214425,33.1677853125,-481.8110556881,-4.5895493887,-425.8883384286,102.6208480312,-287.618383188
22.2266666667,7.8987740883,3.166850876,-7.8488122319,76.6580096875,-514.9646178194,91.9153280087,-470.6994883376,154.7833724927,-411.7103081942
22.2333333333,2.4042616016,35.5228480602,30.5864523107,126.90912625,-518.5891145475,168.1739261913,-490.1245951382,191.8956173494,-409.6814995208
22.24,2.093780457,33.2092987586,-1.7454017318,114.186488125,-513.313151585,137.0915110188,-504.4854934863,105.9273493487,-484.4076039075
22.2466666667,-7.3947794602,26.3852932958,-38.6494522033,117.5567509375,-544.4966214975,115.9312833362,-535.3423229247,3.4515031681,-492.3932764292
22.2533333333,-2.3904125843,3.4500694356,-116.9631593941,93.214573125,-566.6885049975,4.3067036738,-577.5069588379,-118.6929044061,-539.3477007758
22.26,-7.8471173886,17.9454258929,-88.5774073391,117.071925,-572.8356002162,39.0479254125,-535.2519821285,-126.0736038796,-433.7917190681
22.2666666667,-15.587101045,13.6319768406,-91.7789500358,113.557934375,-600.5276383287,44.341466075,-567.8763543665,-84.0766582269,-524.3397693275
22.2733333333,-16.0182150774,15.7004083917,-72.8184097176,106.66355875,-624.9968011662,57.201458065,-579.0133013415,-78.8532469851,-406.5051411081
22.28,-23.646540181,4.9364697703,-91.1572290197,89.723990625,-653.3534634256,47.61886047,-624.242892551,-37.9932223979,-560.2629488642
22.2866666667,-16.3931267358,17.506647018,-66.2048274107,93.0273803125,-675.1695505694,64.71423781,-654.6835351028,-12.6481600282,-504.786140006
22.2933333333,-13.8614784914,19.5665262393,-55.9685817371,84.6249765625,-703.054724935,69.27826141,-674.3950094881,45.5565702521,-633.5338316287
22.3,-19.8639037791,7.4266227767,-62.919077608,72.85471375,-713.5632368819,54.2376293013,-695.7187656269,38.4484186412,-555.0266933927
22.3066666667,-15.7511219043,29.5408536263,-9.5216169644,80.38336125,-714.4634259288,109.0984008112,-657.5827555465,115.4922026093,-592.0575050052
22.3133333333,-22.2291149998,9.7298123273,-37.9968601636,66.888319375,-727.0676593819,68.87526112,-696.299562425,66.777923692,-541.3884419642
22.32,-13.7101137586,28.3404380122,0.8464551284,74.8802159375,-713.1009033725,94.7068783813,-660.6097651037,130.1911764013,-560.8841847377
22.3266666667,-19.7674752358,15.9443491722,-26.1292341012,63.0557934375,-696.6858756287,66.4054538363,-647.2956724533,27.7751496742,-477.764026985
22.3333333333,-30.6338750502,3.5054058121,-48.1706136554,56.66317375,-672.1766185787,50.5484304924,-643.295035744,42.0312520885,-601.1174590768
22.34,-26.4343488255,16.196302941,-30.4320412762,67.64605625,-671.4348631038,65.7469566088,-637.5933963721,19.5013764807,-538.8241639981
22.3466666667,-34.9887321174,1.5781552551,-47.4416967324,53.90278875,-650.636304585,45.5842192613,-623.9957370633,17.1778432613,-547.7390311089
22.3533333333,-35.5567108244,-0.5548058965,-49.5921213042,43.627164375,-631.829234885,39.47604195,-605.9727242152,0.9664648859,-553.429187506
22.36,-31.9425135619,3.6072334058,-37.9546957337,45.2266103125,-620.3737428413,37.0922760325,-593.4154978494,28.5750976286,-505.0716421872
22.3666666667,-39.384041092,0.4361731654,-38.5427070753,43.810385,-624.2339646162,45.3573388625,-596.665139267,3.2117456704,-473.2188146222
22.3733333333,-34.371338418,6.1278759517,-21.1801190988,44.9970421875,-611.9868569569,46.6800347062,-571.1211935693,72.1818587603,-519.7337963633
22.38,-33.878747499,5.9112615767,-35.333163394,44.7109859375,-608.8034054819,34.140393665,-585.6094356185,-52.2978413049,-481.4387308481
22.3866666667,-37.5131264887,1.1463869176,-24.0095168171,35.951108125,-601.7895551788,31.1267886925,-555.8779537272,97.3089103764,-435.3908633022
22.3933333333,-36.3066940449,9.593233636,-16.18406687,51.6915115625,-576.5722223631,47.3320556525,-532.3367026666,-6.6495275395,-419.0487347992
22.4,-44.3170565506,-2.993927585,-32.3792031179,38.9909859375,-583.0888346694,30.3599162213,-552.6348548566,4.2473550833,-443.6592115858
22.4066666667,-39.1793974361,2.9867202422,-17.3263315995,39.3506009375,-557.7460434631,35.6402437587,-509.5809266894,26.3418900147,-397.4498084846
22.4133333333,-45.3627142968,-6.2004025403,-33.697280267,32.8229578125,-560.0855362756,21.5791685325,-536.5502337633,-7.1444119995,-456.6153755565
22.42,-55.1292580293,-9.4424431742,-21.6474582359,40.473220625,-555.0509587006,42.2844781625,-517.4542031655,34.8656796306,-418.2965135997
22.4266666667,-53.5473610798,-7.062693329,-14.9824927876,40.15923,-545.7700471506,43.8618135413,-508.0554821392,42.5196122752,-400.7103648507
22.4333333333,-59.9604120734,-19.3792221484,-39.2975657751,26.9697840625,-555.0583013569,19.3244115812,-524.8852141615,1.6556457092,-422.2034769331
22.44,-62.209746385,-20.6728465266,-32.1871610418,27.96278875,-538.6253647569,26.1756294888,-500.6747221482,13.070821361,-401.495017641
22.4466666667,-62.650863493,-17.9026217103,-24.7124758268,28.8678121875,-549.7351737163,31.2240017137,-515.8350859842,31.2240017134,-419.615562576
22.4533333333,-65.5882887024,-21.4143308122,-29.7962051875,27.6885821875,-548.5976226506,25.4606576801,-517.6096094888,12.6730540844,-411.6090606644
22.46,-56.8640705444,-9.4950227345,-9.9651146851,33.9490140625,-534.7631701819,35.1912413349,-492.9158285299,34.1662446007,-395.6343800989
22.4666666667,-62.6148528611,-15.4167556729,-10.7088422313,28.5051925,-544.4096790569,34.7800726901,-512.9803253997,44.7862186361,-423.127854452
22.4733333333,-67.7904861195,-21.1639310245,-27.430502935,29.6521878125,-548.0842358819,20.6604213162,-514.7869393225,5.6760579761,-417.1984653109
22.48,-64.4322907836,-14.7336177054,-4.2086389281,28.686009375,-542.4538155381,37.5495108526,-503.8887290742,54.5838676606,-407.0369270802
22.4866666667,-73.5299211265,-25.5305442943,-20.6598609372,23.6097840625,-546.0751601912,26.1502087975,-514.1559663142,29.9329912016,-421.1920503154
22.4933333333,-72.465477077,-24.0664327866,-16.9188999493,19.5861784375,-561.0399756819,22.6715351612,-524.8862093813,41.9263236931,-422.8071607637
22.5,-81.2480606971,-35.5076927485,-24.0289452581,8.9021878125,-566.1677431475,17.8776296701,-536.7070165453,38.524330626,-442.3426662097
22.5066666667,-79.6490063382,-31.4040048855,-42.3968333612,16.07605625,-568.8695527225,1.707264695,-520.2933815451,-29.5799912709,-395.5791856515
22.5133333333,-81.4092227129,-29.0789010476,-8.7719163642,9.355624375,-582.3543377819,27.1867940725,-559.7243686401,58.2539006246,-471.0801155517
22.52,-88.6024226041,-42.3404216349,-32.4472126572,2.2081503125,-582.4812388819,2.7608559388,-544.6157409247,32.9000208746,-442.7857215367
22.5266666667,-83.1184592226,-32.59309717,-27.5180416484,3.7802159375,-594.7340529912,5.9840421687,-559.6689768489,-38.5524210033,-455.5671575403
22.5333333333,-86.8396047186,-36.7518949217,-17.4240408257,-3.9018496875,-604.63015996,4.7610919425,-569.6624952692,65.2832432086,-454.5714326852
22.54,-87.3583794916,-33.3495405237,-21.4685748502,0.4922346875,-607.7561697975,4.635583475,-570.653996401,9.6871840069,-472.526274685
22.5466666667,-86.0040410403,-30.1428864508,-20.3204865434,-5.38077,-624.8920456131,4.72495875,-593.1899072424,-73.2197697958,-508.9209462174
22.5533333333,-95.748174556,-42.1213117419,-15.0424882391,-14.432835625,-634.3811729475,-4.1910682188,-595.6623472547,123.7583508792,-469.1064713171
22.56,-96.0233239822,-39.2645052252,-17.9305598844,-13.01432875,-635.7217688131,-7.8611844513,-604.4203614555,96.5133097647,-490.1348563509
22.5666666667,-96.3004297136,-47.2719773925,-43.9023979336,-27.8150703125,-641.8869347256,-32.2071754999,-603.507956917,-96.339303716,-526.3600009156
22.5733333333,-103.3814097179,-43.1753178476,-33.1031537093,-22.4733428125,-657.9117891006,-10.4039932301,-619.4923339616,-95.5236989141,-518.4550891838
22.58,-96.9980205409,-40.0881059392,-19.9690146071,-28.2498309375,-662.9274709569,-29.8527549899,-626.6090512404,78.938930694,-513.228762651
22.5866666667,-108.9881930922,-51.9217610966,-43.0588164429,-36.7089671875,-673.6908171506,-44.907045295,-632.5936470647,53.5849618911,-489.1790604107
22.5933333333,-103.6499918047,-42.1411810475,-13.3194909318,-42.40317375,-681.9483914225,-10.1231440313,-652.1616462372,-139.6301794134,-612.6497712378
22.6,-112.4574267922,-55.0816590523,-38.4086400009,-55.0670421875,-698.3466570006,-54.4739136462,-658.0497595744,62.2242133579,-519.9580543432
22.6066666667,-107.0630245915,-44.9958401122,-25.5896975144,-53.429953125,-701.1719885944,-45.0072168938,-666.1783910489,-14.2336428937,-564.0065482696
22.6133333333,-112.796931806,-53.1005292866,-30.9999612067,-66.2442534375,-713.2706437819,-57.0363798188,-675.2135256603,-6.5440464789,-589.8708036225
22.62,-107.4406865856,-38.6518719728,4.8754129481,-56.33308,-705.3591787913,-33.0603640525,-672.0592158742,123.2954310455,-559.840984783
22.6266666667,-111.0409975202,-50.7273454532,-47.1387830772,-76.254084375,-711.0204469037,-70.7487942975,-675.283845086,-237.6930660495,-628.0570350848
22.6333333333,-109.6597195707,-37.3578198152,4.9101691279,-66.711925,-706.67308396,-41.1148914399,-678.0376222621,110.3597413821,-580.3935190975
22.64,-114.9579240315,-48.9821710328,-22.3634033607,-81.87240375,-713.7090274006,-68.3851426876,-678.5990585017,-25.7258675295,-566.7588689311
22.6466666667,-113.5148067288,-46.1718151951,-14.4612961346,-92.241295625,-721.6745177537,-79.9239670062,-694.7574186252,63.2536368256,-589.5576928842
22.6533333333,-116.4339630532,-38.417413467,-1.3588729166,-78.8804134375,-707.3721619631,-39.7797941762,-663.5285657484,-71.429231436,-605.8799298324
22.66,-110.2486947934,-39.1274082577,-30.4508655781,-95.5518028125,-709.7413229506,-91.5048471301,-682.08812254,-158.7119655483,-622.0760761408
22.6666666667,-117.8434551138,-47.6000867382,-15.3419836449,-107.1258403125,-711.1542655475,-95.4576104249,-670.4791262414,129.2036829632,-505.067825612
22.6733333333,-114.6095257113,-36.6304739169,-17.4085092295,-101.0693053125,-703.2272115256,-80.4411808425,-669.3878747707,-128.8811535166,-597.3161381605
22.68,-109.5494620715,-32.2589830564,-9.2529364886,-108.2833896875,-692.3496722944,-85.4996355388,-658.0681554911,-95.8206188187,-624.1026254057
22.6866666667,-109.5381183051,-33.3457225949,0.1104096215,-112.6209859375,-675.2614062537,-94.9180812587,-640.8949235926,127.4493972672,-489.6356794864
22.6933333333,-100.2660817057,-23.2012300574,-14.6326454075,-116.32875125,-660.6393921131,-93.9857623475,-627.2137527986,-224.7876550354,-578.2595984168
22.7,-100.9795161719,-25.6311422859,7.1441260875,-123.9765634375,-642.96523166,-96.1119598187,-604.0715379916,87.6985976831,-519.3805055632
22.7066666667,-104.1952821738,-25.5503977353,-3.1567869323,-123.8305540625,-629.67612246,-99.1313756338,-615.7858673921,-50.0782986778,-555.9987048029
22.7133333333,-97.0541884457,-24.7754324529,-19.6345730272,-131.6349296875,-598.0370492256,-106.08609268,-536.3840106302,-65.2329895958,-394.4735415854
22.72,-90.2176392155,-18.7126431557,-2.7072678388,-134.111155,-565.4806768288,-103.4573702462,-540.5279914438,-27.2430634385,-497.6857055781
22.7266666667,-86.0730141265,-21.727508798,-10.1021708458,-134.5812771875,-522.6612398069,-102.9417951988,-470.4570575927,28.6933511852,-315.897466035
22.7333333333,-80.1589336008,-16.8016317597,-35.8378069182,-127.1048359375,-491.1625472663,-99.4400148025,-424.3674029374,-260.1372510325,-307.3148800905
22.74,-71.5826593046,-14.0203049209,29.0784216916,-133.46394375,-438.6853449319,-69.85693227,-409.331148258,145.2905923561,-337.1119352124
22.7466666667,-61.4101712703,-6.7735571118,32.953769736,-119.1098125,-377.7160417725,-48.7949292213,-360.2653052569,70.1046919226,-283.5536238469
22.7533333333,-50.0467304722,-14.878018447,-49.0894965148,-121.3193990625,-322.86261781,-107.91920274,-255.5660738624,-123.050332356,-81.7841243852
22.76,-45.9315347407,-6.9148095064,26.988604538,-88.06048875,-254.3598067788,-18.610811325,-215.7528048614,92.5764787351,-129.1978407278
22.7666666667,-18.7814330742,9.3607053037,12.1757535809,-64.3511834375,-183.0235653256,-24.0720807312,-138.9473430087,-11.4785873712,8.0713026003
22.7733333333,-16.2477730239,12.8644288041,59.9378752655,-36.6656059375,-134.7934694225,28.3523207487,-109.7647578628,186.0526843107,-71.2099410147
22.78,-8.2685827255,8.2160796337,13.5213048469,-28.783511875,-96.068418935,-7.9144046425,-59.296073204,73.9598725834,-23.9883418526
22.7866666667,3.5259359551,-17.7565583005,-21.5220586005,-0.4848075,39.7603020275,5.8297182413,99.2747352102,-74.6763185406,268.7195045118
22.7933333333,6.1431532497,-10.8121916916,3.6460787379,15.0290325,37.4035315681,23.595581025,95.987227133,61.5204601829,147.7441439468
22.8,2.129187722,3.732951053,32.6845534417,18.9680934375,18.8402523931,61.2185906137,50.4436733412,90.6996745057,151.523527683
22.8066666667,0.8756604813,4.588869001,39.1212542269,15.51384,15.9011069244,64.2156789376,37.9338585916,118.3203564256,99.2017035299
22.8133333333,-0.8761859804,15.3112634064,53.3226672725,36.4211634375,11.7953934088,112.5965920274,45.1903268551,86.7775634415,175.3287202459
22.82,4.4018185227,-4.1846020368,-1.8803410311,2.8482440625,6.5237178556,-4.9020725249,51.228361028,10.0586188351,225.6148928744
22.8266666667,24.3071945771,20.3745302394,31.1803130289,20.9033328125,30.47861204,43.992590915,77.9206639216,26.006620511,253.906238017
22.8333333333,26.7512132501,21.1910372691,34.8668464663,23.61354875,36.3987040994,43.3686937287,72.8584718665,20.8684767387,243.0349420699
22.84,21.9499119079,20.8384207548,41.23837111,30.93969875,32.5454902369,62.0832226663,76.6945515371,37.7768336023,274.8629013707
22.8466666667,26.8229932124,14.5307431984,13.8915035471,32.4454453125,42.2624191525,24.6321622612,103.2507340052,-42.7477616109,343.313517323
22.8533333333,24.4604884074,10.2861603894,10.5433423277,16.77547375,33.2453921806,3.4879951713,78.1530827645,-22.1605951587,233.1624419424
22.86,20.292720936,15.9753464087,35.1820026058,22.57277875,25.93510109,45.3814085388,69.9153967201,34.5704152727,240.5385571861
22.8666666667,16.5852009332,17.8606941335,26.9924474115,15.6125159375,16.3727760337,29.8701444763,30.6655500514,3.7575833385,167.5398053512
22.8733333333,19.6195953523,24.7498416974,37.5214823459,13.4786475,14.2336660681,35.4298450724,13.612094651,16.8094656043,155.8840348304
22.88,0.5552699824,9.4959507664,15.7672893368,10.4839621875,-8.5028906069,21.3515074125,2.6489451789,-8.3970698534,134.7428808375
22.8866666667,27.0850047138,24.4669949494,33.1891068706,13.524563125,18.8156133494,15.9048509275,30.1033323186,4.7766531296,172.7312990773
22.8933333333,16.9463714731,10.7920860305,10.2445616192,7.4424975,20.2138895338,2.0172758887,40.555097681,-22.8998502594,146.714722211
22.9,26.0697962641,21.448009338,29.5557554981,11.9703096875,21.6716125806,11.9944079638,33.5027865475,4.8928139639,134.9713348009
22.9066666667,15.3544340708,12.4528730664,22.2374676122,10.3428071875,23.8596609931,19.2949281325,33.4490733777,12.0465678564,115.2608828788
22.9133333333,-1.7844834043,-6.962407149,-0.5357997961,-6.8812303125,15.541988665,6.2943078863,29.6003097756,-1.1978737837,154.872217518
22.92,2.5155911366,7.8298330519,12.0162132918,11.39297625,-6.9787770287,10.0147103213,2.1941238586,11.8445543753,42.9755271454
22.9266666667,0.605401205,7.9612124853,25.5343278639,17.816675625,3.3112621588,42.300524295,19.0788506829,26.217781083,152.8094670387
22.9333333333,20.4390746082,6.7973709626,-4.8388550908,-9.215333125,19.7561398994,-42.7469184812,23.8378523789,-36.7437043531,64.5917961688
22.94,20.5177910785,18.43290369,50.043492447,20.8949196875,30.8495603213,46.0838372787,53.1728128219,111.3877285047,188.3725122565
22.9466666667,12.0055802256,11.0298696796,15.9806752906,18.956675625,34.62084719,42.2946901275,42.2079260274,-116.5987412266,96.0472669218
22.9533333333,21.0596308123,3.9640488491,15.2733371435,-4.48846,31.689759815,-27.5131969112,58.6628135863,112.8805820728,175.0035199945
22.96,10.7139388354,5.8290648605,11.8864058404,4.836966875,30.237903365,19.3588990887,36.2982397974,-82.0873712013,117.9822206063
22.9666666667,20.9560298619,8.0387273867,2.32549191,0.710385,26.8668278244,-23.6203230112,52.8387925584,-87.9252566811,173.4821180514
22.9733333333,10.9738226786,13.3668919617,42.8924766366,19.35508875,28.7723084963,60.4924010363,47.7452787071,66.0316443562,89.2240585247
22.98,18.9129207197,7.7796025896,20.8626835005,-0.371586875,24.3025570181,-25.0225687512,55.2292828219,135.8687777147,213.3967208515
22.9866666667,1.8744441921,-3.9211183479,-20.7295014058,-1.2726196875,3.2379350244,-19.2724773188,15.5575266354,-208.6696221008,107.3174857314
22.9933333333,12.6542240791,16.1823693194,43.3096116798,21.775135625,26.1016377806,54.0652710726,67.1274070061,16.7748009784,159.6117286901
23,12.7012362637,-3.2814446658,-18.8453766563,-11.61413125,23.2297982369,-45.1534902438,26.5102818993,-90.0568691056,91.8333737312
23.0066666667,9.5521985921,15.3056928607,44.4381061059,20.216769375,29.4380224744,62.0995734975,48.960899802,51.7028398814,116.685514005
23.0133333333,2.6523620851,-13.5630976615,-19.0200080757,-7.8366103125,32.7130780338,-33.9863494988,61.3081012694,-85.4066244547,165.347189831
23.02,12.9599018305,2.186795573,6.830163166,6.0839153125,46.3106586056,0.8110569962,59.9905590427,-42.6530654818,135.5238492884
23.0266666667,5.2948690478,-8.8379825745,-9.3707516742,-9.202065625,32.8844755587,-23.3547500574,55.3063755193,-64.7688790675,129.0623735065
23.0333333333,12.9620344732,19.857530281,43.2233967245,24.84153,37.7198823056,56.5385369062,58.7439267709,13.9526448862,112.8486305611
23.04,17.6572503668,0.5443888285,-4.4209111771,-2.0842534375,40.0245748431,-35.25436465,72.4371537186,-78.060406084,155.4077066406
23.0466666667,11.5039535717,5.8661878202,12.0634586177,10.936966875,39.248211665,2.4427131788,67.1136790212,-48.7337403832,142.999445049
23.0533333333,7.9656127394,-8.2026786247,-27.8384139647,-9.294469375,36.3776420838,-43.610414755,47.4865673905,-107.0868291251,96.5150517895
23.06,6.1288923856,10.3287324094,38.6093560667,14.784365625,44.3951912994,45.4956752963,87.4371311469,2.5191956063,166.6225344669
23.0666666667,10.1384809451,-9.167597171,-24.6223711908,-17.54374625,29.191318715,-54.7849114212,61.5485492915,-111.8675239931,139.5018260525
23.0733333333,0.9277796172,-3.2348493183,-10.6043020519,2.6058403125,17.4773373087,-11.5864896713,40.8329288694,-64.4957321695,86.8522311707
23.08,1.1670518368,-1.1635469095,1.5323433501,4.9086759375,20.5716211775,-1.4058498037,54.7998885639,-61.8309459516,131.9783814195
23.0866666667,10.7111405433,4.5218117819,4.2847827795,0.694854375,46.0381152994,-10.7246191125,69.5593630751,-66.2448810045,110.9498464073
23.0933333333,9.523462397,0.4423630893,5.2805040448,0.8002159375,54.3227537369,-18.6735233637,101.977181395,-59.8201589997,158.6983491346
23.1,3.2165792819,-3.3670865231,-4.4431149267,-0.0734365625,55.04464569,-16.7502210914,82.0082156235,-85.0580865794,158.1295178523
23.1066666667,11.1645430762,8.0077452663,19.8287561421,5.1958403125,61.1147973837,-5.6468292724,103.5086879411,-36.7873189624,137.4294779843
